Date,HE,MWh
1/26/2019,14,13624.98
1/26/2019,15,13746.78
1/26/2019,16,14138.17
1/26/2019,17,15125.69
1/26/2019,18,16223.91
1/26/2019,19,16210.58
1/26/2019,20,15798.55
1/26/2019,21,15349.02
1/26/2019,22,14777.64
1/26/2019,23,14011.54
1/26/2019,24,13223.92
1/27/2019,1,12600.34
1/27/2019,2,12208.74
1/27/2019,3,12256.24
1/27/2019,4,12249.6
1/27/2019,5,12357.87
1/27/2019,6,12671.93
1/27/2019,7,13003.77
1/27/2019,8,13500.91
1/27/2019,9,13871.97
1/27/2019,10,13846.79
1/27/2019,11,13924.65
1/27/2019,12,13942.27
1/27/2019,13,14246.01
1/27/2019,14,14204.24
1/27/2019,15,14019.62
1/27/2019,16,14493.74
1/27/2019,17,15041
1/27/2019,18,16101.11
1/27/2019,19,16088.97
1/27/2019,20,15587.81
1/27/2019,21,14919.94
1/27/2019,22,13972.45
1/27/2019,23,13085.55
1/27/2019,24,12518.3
1/28/2019,1,12142.28
1/28/2019,2,11561.33
1/28/2019,3,11432.1
1/28/2019,4,11578.31
1/28/2019,5,11897.42
1/28/2019,6,12988.56
1/28/2019,7,14886.28
1/28/2019,8,15982.61
1/28/2019,9,15961.98
1/28/2019,10,15311.51
1/28/2019,11,14853.88
1/28/2019,12,14533.28
1/28/2019,13,14661.5
1/28/2019,14,14861.14
1/28/2019,15,15100.55
1/28/2019,16,15600.97
1/28/2019,17,16453.74
1/28/2019,18,17702.78
1/28/2019,19,17899.91
1/28/2019,20,17498.42
1/28/2019,21,16869.32
1/28/2019,22,15887.81
1/28/2019,23,14676.08
1/28/2019,24,13666.5
1/29/2019,1,13268.96
1/29/2019,2,13181.6
1/29/2019,3,13250.86
1/29/2019,4,13379.28
1/29/2019,5,13597.88
1/29/2019,6,14274.91
1/29/2019,7,15822.33
1/29/2019,8,16716.3
1/29/2019,9,16685.76
1/29/2019,10,16567.62
1/29/2019,11,16456.63
1/29/2019,12,16439.33
1/29/2019,13,16472.44
1/29/2019,14,16339.59
1/29/2019,15,16362.81
1/29/2019,16,16495.52
1/29/2019,17,17049.9
1/29/2019,18,17927.78
1/29/2019,19,17849.84
1/29/2019,20,17359.98
1/29/2019,21,16668.07
1/29/2019,22,15603.33
1/29/2019,23,14549.54
1/29/2019,24,13758.29
1/30/2019,1,13684.54
1/30/2019,2,13178.98
1/30/2019,3,12967.34
1/30/2019,4,12822.65
1/30/2019,5,12828.07
1/30/2019,6,13418.44
1/30/2019,7,14936.98
1/30/2019,8,15948.82
1/30/2019,9,16199.5
1/30/2019,10,15889.41
1/30/2019,11,15498.01
1/30/2019,12,15181.37
1/30/2019,13,14903.05
1/30/2019,14,14849.49
1/30/2019,15,14961.28
1/30/2019,16,15574.32
1/30/2019,17,16588.49
1/30/2019,18,17924.66
1/30/2019,19,18197.79
1/30/2019,20,18033.85
1/30/2019,21,17649.68
1/30/2019,22,16949.81
1/30/2019,23,16179.62
1/30/2019,24,15326.08
1/31/2019,1,14936.67
1/31/2019,2,15067.88
1/31/2019,3,15009.87
1/31/2019,4,14757.96
1/31/2019,5,14957.14
1/31/2019,6,15756.27
1/31/2019,7,17447.65
1/31/2019,8,18514.06
1/31/2019,9,18559.29
1/31/2019,10,18126.87
1/31/2019,11,17707.06
1/31/2019,12,17372.8
1/31/2019,13,17064.01
1/31/2019,14,16927.83
1/31/2019,15,16940.29
1/31/2019,16,17365.69
1/31/2019,17,18237.9
1/31/2019,18,19378.84
1/31/2019,19,19650.94
1/31/2019,20,19351.33
1/31/2019,21,18776.36
1/31/2019,22,17854.52
1/31/2019,23,16629.72
1/31/2019,24,15562.19
2/1/2019,1,14931.48
2/1/2019,2,14616.98
2/1/2019,3,14739.54
2/1/2019,4,14777.21
2/1/2019,5,14986.69
2/1/2019,6,15807.76
2/1/2019,7,17450.88
2/1/2019,8,18337.81
2/1/2019,9,18128.94
2/1/2019,10,17650.27
2/1/2019,11,17312.07
2/1/2019,12,16954.42
2/1/2019,13,16626.08
2/1/2019,14,16684.16
2/1/2019,15,16693.14
2/1/2019,16,16986.89
2/1/2019,17,17415.96
2/1/2019,18,18393.93
2/1/2019,19,18496.67
2/1/2019,20,18222.37
2/1/2019,21,17753.6
2/1/2019,22,17079.62
2/1/2019,23,16168
2/1/2019,24,15231.72
2/2/2019,1,14577.5
2/2/2019,2,14198.37
2/2/2019,3,14028.96
2/2/2019,4,13993.64
2/2/2019,5,14114.74
2/2/2019,6,14532.43
2/2/2019,7,15275.54
2/2/2019,8,15976.26
2/2/2019,9,16374.03
2/2/2019,10,16247.29
2/2/2019,11,15853.78
2/2/2019,12,16022.8
2/2/2019,13,15903.04
2/2/2019,14,15675.08
2/2/2019,15,15670.87
2/2/2019,16,15753.62
2/2/2019,17,16298.65
2/2/2019,18,17054.06
2/2/2019,19,16997.34
2/2/2019,20,16502.4
2/2/2019,21,15909.17
2/2/2019,22,15121.63
2/2/2019,23,14222.24
2/2/2019,24,13338.5
2/3/2019,1,12992.18
2/3/2019,2,12691.73
2/3/2019,3,12718.14
2/3/2019,4,12657.6
2/3/2019,5,12879.44
2/3/2019,6,12956.58
2/3/2019,7,13047.71
2/3/2019,8,13663.38
2/3/2019,9,14415.64
2/3/2019,10,14719.41
2/3/2019,11,14930.44
2/3/2019,12,15028.53
2/3/2019,13,14965.31
2/3/2019,14,14976.06
2/3/2019,15,14608.22
2/3/2019,16,14809.11
2/3/2019,17,15610.3
2/3/2019,18,16475.92
2/3/2019,19,16011.43
2/3/2019,20,15256.54
2/3/2019,21,14889.36
2/3/2019,22,14179.04
2/3/2019,23,13520.35
2/3/2019,24,12878.81
2/4/2019,1,12197.37
2/4/2019,2,12130.82
2/4/2019,3,11829.86
2/4/2019,4,11753.8
2/4/2019,5,12119.99
2/4/2019,6,12841.18
2/4/2019,7,14229.06
2/4/2019,8,15019.71
2/4/2019,9,14759.17
2/4/2019,10,14111.7
2/4/2019,11,13589.77
2/4/2019,12,13426.56
2/4/2019,13,13161.67
2/4/2019,14,13431.96
2/4/2019,15,13354.79
2/4/2019,16,13690.23
2/4/2019,17,14420.3
2/4/2019,18,15566.96
2/4/2019,19,15875.92
2/4/2019,20,15490.08
2/4/2019,21,14827.35
2/4/2019,22,13883.04
2/4/2019,23,12865.47
2/4/2019,24,12014.48
2/5/2019,1,11672.52
2/5/2019,2,11793.39
2/5/2019,3,11771.81
2/5/2019,4,11779.41
2/5/2019,5,11881.9
2/5/2019,6,12844.21
2/5/2019,7,13781.86
2/5/2019,8,14625.22
2/5/2019,9,14518.96
2/5/2019,10,14224.55
2/5/2019,11,13669.24
2/5/2019,12,13038.28
2/5/2019,13,12757.5
2/5/2019,14,12469.14
2/5/2019,15,12637.64
2/5/2019,16,13410.77
2/5/2019,17,14032.15
2/5/2019,18,15167.68
2/5/2019,19,15465.83
2/5/2019,20,15134.71
2/5/2019,21,14633.21
2/5/2019,22,13651.94
2/5/2019,23,12814.91
2/5/2019,24,11873.37
2/6/2019,1,11276.18
2/6/2019,2,10983
2/6/2019,3,10865.7
2/6/2019,4,10966.65
2/6/2019,5,11166.1
2/6/2019,6,12268.5
2/6/2019,7,14048.28
2/6/2019,8,14951.8
2/6/2019,9,14422.22
2/6/2019,10,13695.82
2/6/2019,11,13205.71
2/6/2019,12,12925.18
2/6/2019,13,12844.16
2/6/2019,14,13237.42
2/6/2019,15,13727.55
2/6/2019,16,14301.61
2/6/2019,17,15176.74
2/6/2019,18,16351.93
2/6/2019,19,16487.27
2/6/2019,20,16073.72
2/6/2019,21,15479.55
2/6/2019,22,14522.91
2/6/2019,23,13305.2
2/6/2019,24,12272.61
2/7/2019,1,11693.02
2/7/2019,2,11572.41
2/7/2019,3,11572.24
2/7/2019,4,11330.37
2/7/2019,5,11386.47
2/7/2019,6,12364.1
2/7/2019,7,14078.36
2/7/2019,8,15056.98
2/7/2019,9,15198.72
2/7/2019,10,15226.3
2/7/2019,11,15256.43
2/7/2019,12,15227.6
2/7/2019,13,15031.96
2/7/2019,14,14915.95
2/7/2019,15,15138.47
2/7/2019,16,15361.89
2/7/2019,17,15624.34
2/7/2019,18,16380.7
2/7/2019,19,16366.23
2/7/2019,20,15937.21
2/7/2019,21,15311.62
2/7/2019,22,14379.18
2/7/2019,23,13159.5
2/7/2019,24,12129.18
2/8/2019,1,11743.23
2/8/2019,2,11840.15
2/8/2019,3,11886.52
2/8/2019,4,11901.57
2/8/2019,5,12138.96
2/8/2019,6,12413.34
2/8/2019,7,13809.07
2/8/2019,8,14780.19
2/8/2019,9,15083.6
2/8/2019,10,15255.9
2/8/2019,11,15235.98
2/8/2019,12,14977.63
2/8/2019,13,14104.5
2/8/2019,14,13878.85
2/8/2019,15,13840.68
2/8/2019,16,14009.39
2/8/2019,17,14604.38
2/8/2019,18,15367.03
2/8/2019,19,15668.91
2/8/2019,20,15385.04
2/8/2019,21,15010.42
2/8/2019,22,14430.79
2/8/2019,23,13603.09
2/8/2019,24,12999.66
2/9/2019,1,12617.65
2/9/2019,2,12654.74
2/9/2019,3,12807.74
2/9/2019,4,12841.29
2/9/2019,5,12951.37
2/9/2019,6,13295.41
2/9/2019,7,13896.6
2/9/2019,8,14000.06
2/9/2019,9,14118.02
2/9/2019,10,13827
2/9/2019,11,13480.54
2/9/2019,12,13204.9
2/9/2019,13,13177.38
2/9/2019,14,13010.99
2/9/2019,15,13192.89
2/9/2019,16,13783.72
2/9/2019,17,14747.74
2/9/2019,18,15984.68
2/9/2019,19,16292.35
2/9/2019,20,15928.25
2/9/2019,21,15445.76
2/9/2019,22,14853.77
2/9/2019,23,14055.44
2/9/2019,24,13278.15
2/10/2019,1,12690.48
2/10/2019,2,12574.77
2/10/2019,3,12661.2
2/10/2019,4,12634.39
2/10/2019,5,12516.44
2/10/2019,6,12800.38
2/10/2019,7,13119.47
2/10/2019,8,13467.96
2/10/2019,9,13511.59
2/10/2019,10,13326.76
2/10/2019,11,13340.47
2/10/2019,12,13315.05
2/10/2019,13,13226.06
2/10/2019,14,13436.02
2/10/2019,15,13777.03
2/10/2019,16,13935.78
2/10/2019,17,14895.74
2/10/2019,18,16292.22
2/10/2019,19,16640.95
2/10/2019,20,16236.88
2/10/2019,21,15577.05
2/10/2019,22,14632.68
2/10/2019,23,13517.08
2/10/2019,24,12606.18
2/11/2019,1,12373.93
2/11/2019,2,12652.23
2/11/2019,3,12638.56
2/11/2019,4,12701.92
2/11/2019,5,12947.59
2/11/2019,6,13501.67
2/11/2019,7,14926.7
2/11/2019,8,15888.84
2/11/2019,9,15907.3
2/11/2019,10,15511.02
2/11/2019,11,14955.04
2/11/2019,12,14395.51
2/11/2019,13,14242.87
2/11/2019,14,14196.22
2/11/2019,15,14254.07
2/11/2019,16,14844.78
2/11/2019,17,15697.47
2/11/2019,18,16827.39
2/11/2019,19,17232.11
2/11/2019,20,16879.33
2/11/2019,21,16299.35
2/11/2019,22,15369.89
2/11/2019,23,14192.22
2/11/2019,24,13372.1
2/12/2019,1,12878.05
2/12/2019,2,12608.35
2/12/2019,3,12763.9
2/12/2019,4,12699.18
2/12/2019,5,13051.48
2/12/2019,6,13882.71
2/12/2019,7,15535.99
2/12/2019,8,16379.73
2/12/2019,9,16620.67
2/12/2019,10,16661.6
2/12/2019,11,16818.67
2/12/2019,12,16979.93
2/12/2019,13,17109.22
2/12/2019,14,17244.49
2/12/2019,15,17165.23
2/12/2019,16,17093.69
2/12/2019,17,17438.74
2/12/2019,18,18278.89
2/12/2019,19,18217.33
2/12/2019,20,17550.36
2/12/2019,21,16649.64
2/12/2019,22,15501.73
2/12/2019,23,14307.24
2/12/2019,24,13479.86
2/13/2019,1,12598.22
2/13/2019,2,12349.58
2/13/2019,3,12438.65
2/13/2019,4,12649.07
2/13/2019,5,12778.66
2/13/2019,6,13039.41
2/13/2019,7,14409.55
2/13/2019,8,15350.59
2/13/2019,9,15785.72
2/13/2019,10,15772.89
2/13/2019,11,15616.11
2/13/2019,12,15064.77
2/13/2019,13,14700.86
2/13/2019,14,14900.65
2/13/2019,15,15023.76
2/13/2019,16,15199.67
2/13/2019,17,15660.57
2/13/2019,18,16610.98
2/13/2019,19,16857.6
2/13/2019,20,16456.85
2/13/2019,21,15861.2
2/13/2019,22,14974.44
2/13/2019,23,13849.57
2/13/2019,24,13090.75
2/14/2019,1,12555.05
2/14/2019,2,12421.1
2/14/2019,3,12465.58
2/14/2019,4,12785.84
2/14/2019,5,12936.47
2/14/2019,6,13485.36
2/14/2019,7,14902.38
2/14/2019,8,15612.86
2/14/2019,9,15256.94
2/14/2019,10,14831.51
2/14/2019,11,14907.09
2/14/2019,12,14876.73
2/14/2019,13,14507.34
2/14/2019,14,14258.47
2/14/2019,15,13917.36
2/14/2019,16,14382.68
2/14/2019,17,14855.67
2/14/2019,18,16043.68
2/14/2019,19,16498.94
2/14/2019,20,16194.16
2/14/2019,21,15669.35
2/14/2019,22,14824.95
2/14/2019,23,13705.43
2/14/2019,24,12915.72
2/15/2019,1,12488.42
2/15/2019,2,12405.9
2/15/2019,3,12275.5
2/15/2019,4,12274.13
2/15/2019,5,12350.39
2/15/2019,6,13014.16
2/15/2019,7,14337.37
2/15/2019,8,15151.67
2/15/2019,9,15226.24
2/15/2019,10,15115.86
2/15/2019,11,15264.89
2/15/2019,12,15191.37
2/15/2019,13,15121.85
2/15/2019,14,14931.61
2/15/2019,15,14652.86
2/15/2019,16,14577.84
2/15/2019,17,14903.79
2/15/2019,18,15575.64
2/15/2019,19,15613.33
2/15/2019,20,15101.1
2/15/2019,21,14495.66
2/15/2019,22,13960.47
2/15/2019,23,13039.18
2/15/2019,24,12366.24
2/16/2019,1,12013.65
2/16/2019,2,11900.16
2/16/2019,3,11742.34
2/16/2019,4,11702.59
2/16/2019,5,11874.04
2/16/2019,6,11952.24
2/16/2019,7,12291.43
2/16/2019,8,12913.46
2/16/2019,9,13156.59
2/16/2019,10,12797.84
2/16/2019,11,12528.42
2/16/2019,12,12288.49
2/16/2019,13,12055.87
2/16/2019,14,11853.37
2/16/2019,15,11950.07
2/16/2019,16,12478.88
2/16/2019,17,13289.44
2/16/2019,18,14551.45
2/16/2019,19,15056.22
2/16/2019,20,14779.58
2/16/2019,21,14388.05
2/16/2019,22,13833.23
2/16/2019,23,13114.4
2/16/2019,24,12489.71
2/17/2019,1,12155.02
2/17/2019,2,11859.52
2/17/2019,3,11720.53
2/17/2019,4,11700.4
2/17/2019,5,11839.55
2/17/2019,6,12200.98
2/17/2019,7,12595.11
2/17/2019,8,12858.68
2/17/2019,9,12733.33
2/17/2019,10,12435.05
2/17/2019,11,12151.55
2/17/2019,12,12158.88
2/17/2019,13,11747.88
2/17/2019,14,11801.84
2/17/2019,15,12098.83
2/17/2019,16,12685.07
2/17/2019,17,13761.79
2/17/2019,18,15117.34
2/17/2019,19,15596.08
2/17/2019,20,15233.41
2/17/2019,21,14710.65
2/17/2019,22,13947.06
2/17/2019,23,13049.04
2/17/2019,24,12266.5
2/18/2019,1,12078.14
2/18/2019,2,12206.17
2/18/2019,3,12283.53
2/18/2019,4,12467.51
2/18/2019,5,12424.04
2/18/2019,6,12834.95
2/18/2019,7,13495.48
2/18/2019,8,14374.6
2/18/2019,9,15119.95
2/18/2019,10,15712.3
2/18/2019,11,16083.13
2/18/2019,12,16211.64
2/18/2019,13,16157.5
2/18/2019,14,16008.34
2/18/2019,15,15809
2/18/2019,16,15789.43
2/18/2019,17,16088.12
2/18/2019,18,16891.85
2/18/2019,19,17166.82
2/18/2019,20,16685.77
2/18/2019,21,16066.5
2/18/2019,22,15200.29
2/18/2019,23,14176.77
2/18/2019,24,13338.62
2/19/2019,1,13041.04
2/19/2019,2,13041.57
2/19/2019,3,13240.72
2/19/2019,4,13339.42
2/19/2019,5,13598.57
2/19/2019,6,14158.04
2/19/2019,7,15466.14
2/19/2019,8,16354.5
2/19/2019,9,16450.17
2/19/2019,10,16219.31
2/19/2019,11,15934.64
2/19/2019,12,15600.3
2/19/2019,13,15806.92
2/19/2019,14,15750.21
2/19/2019,15,15596.36
2/19/2019,16,15743.55
2/19/2019,17,15915.56
2/19/2019,18,16986.58
2/19/2019,19,17508.8
2/19/2019,20,17194.71
2/19/2019,21,16629.18
2/19/2019,22,15760.14
2/19/2019,23,14833.66
2/19/2019,24,13951.17
2/20/2019,1,13354.29
2/20/2019,2,13049.51
2/20/2019,3,13166.41
2/20/2019,4,13292.04
2/20/2019,5,13539.4
2/20/2019,6,14145.62
2/20/2019,7,15665.19
2/20/2019,8,16496.33
2/20/2019,9,16615.34
2/20/2019,10,16520.41
2/20/2019,11,16384.12
2/20/2019,12,16353.94
2/20/2019,13,16260.62
2/20/2019,14,16271.23
2/20/2019,15,16148.96
2/20/2019,16,16194.09
2/20/2019,17,16584.44
2/20/2019,18,17466.61
2/20/2019,19,17727.65
2/20/2019,20,17272.1
2/20/2019,21,16574.76
2/20/2019,22,15649.49
2/20/2019,23,14699.99
2/20/2019,24,13672.03
2/21/2019,1,12988.02
2/21/2019,2,12612.69
2/21/2019,3,12675.84
2/21/2019,4,12408.73
2/21/2019,5,12643.72
2/21/2019,6,13221.31
2/21/2019,7,14520.94
2/21/2019,8,15443.58
2/21/2019,9,15901.57
2/21/2019,10,15901.86
2/21/2019,11,15515.24
2/21/2019,12,14918.3
2/21/2019,13,14301.56
2/21/2019,14,14281.84
2/21/2019,15,14111.71
2/21/2019,16,14269.92
2/21/2019,17,14705.64
2/21/2019,18,15693.15
2/21/2019,19,16199.74
2/21/2019,20,15834.57
2/21/2019,21,15255.22
2/21/2019,22,14629.98
2/21/2019,23,13830.45
2/21/2019,24,13125.41
2/22/2019,1,12786.02
2/22/2019,2,12932.28
2/22/2019,3,12755.78
2/22/2019,4,12701.83
2/22/2019,5,12796.03
2/22/2019,6,13063.35
2/22/2019,7,13856.41
2/22/2019,8,14694.9
2/22/2019,9,14779.06
2/22/2019,10,14449.15
2/22/2019,11,13939.88
2/22/2019,12,13425.05
2/22/2019,13,13045.87
2/22/2019,14,13027.92
2/22/2019,15,13142.64
2/22/2019,16,13652.46
2/22/2019,17,14213.45
2/22/2019,18,15250.19
2/22/2019,19,15682.24
2/22/2019,20,15306.53
2/22/2019,21,14840.75
2/22/2019,22,14167.67
2/22/2019,23,13580.03
2/22/2019,24,12980.67
2/23/2019,1,12612.54
2/23/2019,2,12270.34
2/23/2019,3,12113.38
2/23/2019,4,12088.2
2/23/2019,5,12265.28
2/23/2019,6,12626.88
2/23/2019,7,12725.01
2/23/2019,8,13208.16
2/23/2019,9,13587.32
2/23/2019,10,13211.7
2/23/2019,11,12842.37
2/23/2019,12,12709.16
2/23/2019,13,12592
2/23/2019,14,12535.5
2/23/2019,15,12670.36
2/23/2019,16,13039.93
2/23/2019,17,13729.34
2/23/2019,18,14730.2
2/23/2019,19,15156.32
2/23/2019,20,14807.18
2/23/2019,21,14332.32
2/23/2019,22,13692.92
2/23/2019,23,12870.54
2/23/2019,24,12332.8
2/24/2019,1,11579.05
2/24/2019,2,11113.25
2/24/2019,3,11384.82
2/24/2019,4,11314.89
2/24/2019,5,11368.75
2/24/2019,6,11637.58
2/24/2019,7,11889.21
2/24/2019,8,12774.71
2/24/2019,9,13389.27
2/24/2019,10,13838.15
2/24/2019,11,14266.14
2/24/2019,12,14462.45
2/24/2019,13,14400.07
2/24/2019,14,14247.85
2/24/2019,15,14177.28
2/24/2019,16,14231.2
2/24/2019,17,14595.18
2/24/2019,18,15279.23
2/24/2019,19,15510.24
2/24/2019,20,15018.76
2/24/2019,21,14300.2
2/24/2019,22,13667.98
2/24/2019,23,12693.15
2/24/2019,24,12042.28
2/25/2019,1,11962.08
2/25/2019,2,11903.35
2/25/2019,3,11997.89
2/25/2019,4,12163.54
2/25/2019,5,12181.46
2/25/2019,6,12946.39
2/25/2019,7,14256.83
2/25/2019,8,14823.1
2/25/2019,9,14741.87
2/25/2019,10,14616.9
2/25/2019,11,14477.61
2/25/2019,12,14341.25
2/25/2019,13,14267.23
2/25/2019,14,14476.73
2/25/2019,15,14511.81
2/25/2019,16,14683.2
2/25/2019,17,15505.03
2/25/2019,18,16680.68
2/25/2019,19,17303.87
2/25/2019,20,16941.86
2/25/2019,21,16326.32
2/25/2019,22,15410.35
2/25/2019,23,14264.25
2/25/2019,24,13513.04
2/26/2019,1,13232.7
2/26/2019,2,13226.58
2/26/2019,3,13105.94
2/26/2019,4,12896.52
2/26/2019,5,13298.82
2/26/2019,6,14163.2
2/26/2019,7,15442.06
2/26/2019,8,15948.28
2/26/2019,9,15321.31
2/26/2019,10,14765.41
2/26/2019,11,14769.3
2/26/2019,12,14527.49
2/26/2019,13,14343.74
2/26/2019,14,14604.56
2/26/2019,15,14693.96
2/26/2019,16,14924.12
2/26/2019,17,15659.42
2/26/2019,18,17070.54
2/26/2019,19,17853.71
2/26/2019,20,17617.1
2/26/2019,21,17091.68
2/26/2019,22,16204.22
2/26/2019,23,15028.07
2/26/2019,24,14052.27
2/27/2019,1,13721.24
2/27/2019,2,13414.48
2/27/2019,3,13539.16
2/27/2019,4,13632.55
2/27/2019,5,13946.82
2/27/2019,6,14618.85
2/27/2019,7,16237.83
2/27/2019,8,16794.31
2/27/2019,9,16469.51
2/27/2019,10,16227.03
2/27/2019,11,15885.9
2/27/2019,12,15556.24
2/27/2019,13,15435.25
2/27/2019,14,15783.83
2/27/2019,15,15790.46
2/27/2019,16,16239.67
2/27/2019,17,16895.37
2/27/2019,18,17729.29
2/27/2019,19,18081.3
2/27/2019,20,17691.11
2/27/2019,21,17033.55
2/27/2019,22,16045.02
2/27/2019,23,14851.72
2/27/2019,24,13825.52
2/28/2019,1,13447.76
2/28/2019,2,13190.5
2/28/2019,3,13039.87
2/28/2019,4,13070.66
2/28/2019,5,13393.78
2/28/2019,6,14111.7
2/28/2019,7,15520.9
2/28/2019,8,16452.68
2/28/2019,9,16758.42
2/28/2019,10,16498.18
2/28/2019,11,16133.4
2/28/2019,12,15818.08
2/28/2019,13,15674.38
2/28/2019,14,15344.3
2/28/2019,15,15167.02
2/28/2019,16,15404.3
2/28/2019,17,15927.72
2/28/2019,18,16607.17
2/28/2019,19,17333.44
2/28/2019,20,17110.14
2/28/2019,21,16597.57
2/28/2019,22,15759.28
2/28/2019,23,14633.02
2/28/2019,24,13828.94
3/1/2019,1,13303.58
3/1/2019,2,12968.96
3/1/2019,3,12826.45
3/1/2019,4,12907.79
3/1/2019,5,13416.4
3/1/2019,6,14143.27
3/1/2019,7,15471.14
3/1/2019,8,16323.14
3/1/2019,9,16203.39
3/1/2019,10,15520.87
3/1/2019,11,15070.85
3/1/2019,12,14544.33
3/1/2019,13,14565.96
3/1/2019,14,14344.93
3/1/2019,15,14703.37
3/1/2019,16,15178.35
3/1/2019,17,15401.1
3/1/2019,18,15717.36
3/1/2019,19,16146.83
3/1/2019,20,15811.35
3/1/2019,21,15338.77
3/1/2019,22,14662.43
3/1/2019,23,13912.01
3/1/2019,24,13094.24
3/2/2019,1,12423.76
3/2/2019,2,12076.4
3/2/2019,3,12062.41
3/2/2019,4,11995.42
3/2/2019,5,12089.23
3/2/2019,6,12456.5
3/2/2019,7,12759.34
3/2/2019,8,13394.82
3/2/2019,9,14225.15
3/2/2019,10,14738.76
3/2/2019,11,14890.12
3/2/2019,12,14880.54
3/2/2019,13,14722.62
3/2/2019,14,14751.44
3/2/2019,15,14686.65
3/2/2019,16,14697.06
3/2/2019,17,14944.96
3/2/2019,18,15329.36
3/2/2019,19,15656.03
3/2/2019,20,15200.45
3/2/2019,21,14638.6
3/2/2019,22,13980.13
3/2/2019,23,13174.76
3/2/2019,24,12417.9
3/3/2019,1,12031.93
3/3/2019,2,11897.75
3/3/2019,3,11956.22
3/3/2019,4,11915.22
3/3/2019,5,12016.03
3/3/2019,6,11908.88
3/3/2019,7,12295.14
3/3/2019,8,12469.01
3/3/2019,9,12674.84
3/3/2019,10,12639.02
3/3/2019,11,12757.64
3/3/2019,12,12988.46
3/3/2019,13,12773.54
3/3/2019,14,12668.87
3/3/2019,15,12867.53
3/3/2019,16,13277.48
3/3/2019,17,13821.66
3/3/2019,18,14980.31
3/3/2019,19,15481.47
3/3/2019,20,15111.86
3/3/2019,21,14533.68
3/3/2019,22,13761.84
3/3/2019,23,12869.76
3/3/2019,24,12053.15
3/4/2019,1,11739.6
3/4/2019,2,11856.16
3/4/2019,3,11877.5
3/4/2019,4,12277.6
3/4/2019,5,12790.77
3/4/2019,6,13332.55
3/4/2019,7,13972.15
3/4/2019,8,14425.12
3/4/2019,9,15039.6
3/4/2019,10,15406.49
3/4/2019,11,15288.33
3/4/2019,12,15174.66
3/4/2019,13,15044.48
3/4/2019,14,15082.36
3/4/2019,15,15143.79
3/4/2019,16,15197.39
3/4/2019,17,15461.27
3/4/2019,18,16170.58
3/4/2019,19,16826.31
3/4/2019,20,16466.17
3/4/2019,21,15857.91
3/4/2019,22,14932.33
3/4/2019,23,14053.29
3/4/2019,24,13216.81
3/5/2019,1,12724.76
3/5/2019,2,12928.54
3/5/2019,3,12966.44
3/5/2019,4,13072.55
3/5/2019,5,13128.49
3/5/2019,6,13825.1
3/5/2019,7,15470.05
3/5/2019,8,16019.28
3/5/2019,9,15603.5
3/5/2019,10,15173.52
3/5/2019,11,14891.64
3/5/2019,12,14598.28
3/5/2019,13,14312.77
3/5/2019,14,14175.74
3/5/2019,15,14112.65
3/5/2019,16,14412.35
3/5/2019,17,15170.71
3/5/2019,18,16291.95
3/5/2019,19,17150
3/5/2019,20,16910.99
3/5/2019,21,16371.56
3/5/2019,22,15453.02
3/5/2019,23,14304.6
3/5/2019,24,13557.39
3/6/2019,1,12948.09
3/6/2019,2,12678.32
3/6/2019,3,12587.91
3/6/2019,4,12681.67
3/6/2019,5,13127.02
3/6/2019,6,14229.36
3/6/2019,7,15792.74
3/6/2019,8,16069.78
3/6/2019,9,15776.21
3/6/2019,10,15450.65
3/6/2019,11,15272.95
3/6/2019,12,15232.67
3/6/2019,13,15190.61
3/6/2019,14,15080.6
3/6/2019,15,15159.71
3/6/2019,16,15486.28
3/6/2019,17,16086.92
3/6/2019,18,17038.45
3/6/2019,19,17751.94
3/6/2019,20,17507.53
3/6/2019,21,17038.43
3/6/2019,22,16145.07
3/6/2019,23,14989.68
3/6/2019,24,14058.96
3/7/2019,1,13999.52
3/7/2019,2,13736.74
3/7/2019,3,13655.56
3/7/2019,4,13772.69
3/7/2019,5,14167.84
3/7/2019,6,14792.95
3/7/2019,7,16334.7
3/7/2019,8,16907.01
3/7/2019,9,16453.68
3/7/2019,10,15810.46
3/7/2019,11,15424.78
3/7/2019,12,15164.37
3/7/2019,13,15063.94
3/7/2019,14,15319.65
3/7/2019,15,15390.5
3/7/2019,16,15671.75
3/7/2019,17,16032.5
3/7/2019,18,16901.53
3/7/2019,19,17561.57
3/7/2019,20,17328.63
3/7/2019,21,16868.15
3/7/2019,22,15993.05
3/7/2019,23,14952.22
3/7/2019,24,14263.13
3/8/2019,1,13785.25
3/8/2019,2,13479.27
3/8/2019,3,13428.75
3/8/2019,4,13525.96
3/8/2019,5,13587.29
3/8/2019,6,14433.23
3/8/2019,7,15965.45
3/8/2019,8,16394.6
3/8/2019,9,15822.16
3/8/2019,10,15189.93
3/8/2019,11,14781.96
3/8/2019,12,14640.28
3/8/2019,13,14422.19
3/8/2019,14,14558.33
3/8/2019,15,14582.18
3/8/2019,16,15057.08
3/8/2019,17,14980.15
3/8/2019,18,15688.69
3/8/2019,19,16360.99
3/8/2019,20,16076.54
3/8/2019,21,15575.52
3/8/2019,22,14896.77
3/8/2019,23,14244.82
3/8/2019,24,13347.09
3/9/2019,1,12740
3/9/2019,2,12600.89
3/9/2019,3,12779.79
3/9/2019,4,12808.95
3/9/2019,5,12875.53
